,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Target
2573,34.35,134.23,228.62,971364.54,0.0,91.0,4563.0,-300.457,,,947.32
2574,34.29,340.79,228.62,974992.5,0.0,93.0,4580.0,-291.67,,,950.91
2575,34.23,215.79,228.62,974745.86,0.0,93.0,4579.0,-282.882,,,950.64
2576,34.26,366.54,228.62,967952.95,0.0,99.0,4547.0,-274.094,,,943.93
2577,34.29,417.75,228.62,961160.05,0.0,94.0,4514.0,-265.306,,,937.21
2578,34.32,256.61,228.62,954367.15,0.0,99.0,4482.0,-256.518,,,930.5
2579,34.47,463.24,228.62,965995.38,0.0,99.0,4535.0,-247.73,,,941.64
2580,34.53,182.32,228.62,971145.96,0.0,93.0,4560.0,-238.943,,,946.62
2581,34.44,368.36,228.62,959251.47,0.0,93.0,4504.0,-230.155,,,935.06
2582,34.41,221.83,228.62,963749.91,0.0,91.0,4526.0,-221.367,,,939.57
2583,33.82,261.93,228.62,971967.13,0.0,92.0,4564.0,-212.579,,,947.66
2584,33.23,179.94,228.62,980184.35,0.0,94.0,4603.0,-203.791,,,955.74
2585,32.64,413.07,228.62,988401.57,0.0,95.0,4642.0,-195.003,,,963.83
2586,32.55,225.95,228.62,978018.14,0.0,92.0,4593.0,-186.216,,,953.6
2587,32.55,380.91,228.62,985678.16,0.0,90.0,4631.0,-177.428,,,961.49
2588,32.85,473.3,228.62,959832.18,0.0,99.0,4509.0,-168.64,,,936.21
2589,33.06,314.87,228.62,948792.61,0.0,96.0,4456.0,-159.852,,,925.11
2590,33.08,213.04,228.68,953859.13,0.0,99.0,4475.0,-151.064,,,930.08
2591,33.1,332.93,228.74,958925.64,0.0,93.0,4495.0,-142.277,,,935.05
2592,33.12,285.69,228.8,963992.16,0.0,95.0,4515.0,-133.489,,,940.02
2593,32.79,282.88,228.8,952311.75,0.0,92.0,4460.0,-124.701,,,928.54
2594,33.27,340.84,228.8,966661.87,0.0,96.0,4526.0,-115.913,,,942.47
2595,33.87,378.02,228.8,969226.94,0.0,94.0,4550.0,-107.125,,,947.48
2596,34.14,51.96,229.17,993414.52,0.0,91.0,4650.0,-98.337,,,971.2
2597,34.15,175.14,229.18,1001567.41,0.0,91.0,4689.0,-89.55,4.0,185.25,979.25
2598,34.16,399.36,229.19,1009720.3,0.0,93.0,4728.0,-80.762,,,987.3
2599,34.17,173.09,229.21,1017873.19,0.0,99.0,4766.0,-71.974,,,995.36
2600,34.14,389.79,229.21,1020160.05,0.0,91.0,4777.0,-63.186,,,997.52
2601,33.81,416.33,229.21,1023723.51,0.0,97.0,4793.0,-54.398,,,1001.01
2602,35.61,132.43,229.21,1038669.56,0.0,98.0,4863.0,-45.61,,,1015.58
2603,35.4,294.86,229.21,1022565.44,0.0,92.0,4787.0,-36.823,,,999.73
2604,35.3,245.37,229.21,1021462.02,0.0,96.0,4782.0,-28.035,,,998.63
2605,35.2,195.91,229.21,1020358.61,0.0,97.0,4777.0,-19.247,,,997.53
2606,35.1,326.81,229.21,1019255.19,0.0,97.0,4772.0,-10.459,,,996.44
2607,35.01,232.68,229.21,1001192.57,0.0,97.0,4686.0,-1.671,,,978.66
2608,35.37,235.83,229.21,1024063.24,0.0,95.0,4795.0,7.117,,,1001.3
2609,35.61,416.64,229.21,1024719.43,0.0,91.0,4797.0,15.904,,,1001.73
2610,35.58,15.97,229.21,1023760.17,0.0,97.0,4792.0,24.692,,,1000.76
2611,35.68,219.75,229.21,1026004.99,0.0,95.0,4803.0,33.48,,,1003.0
2612,35.78,350.17,229.21,1028249.81,0.0,91.0,4814.0,42.268,,,1005.25
2613,35.88,396.66,229.21,1030494.64,0.0,100.0,4824.0,51.056,,,1007.49
2614,35.91,404.34,229.21,1034715.27,0.0,96.0,4843.0,59.843,,,1011.46
2615,35.94,99.18,229.21,1032269.15,0.0,96.0,4830.0,68.631,,,1008.7
2616,36.03,141.76,229.21,1046836.26,0.0,95.0,4900.0,77.419,,,1023.2
2617,36.18,320.99,229.21,1059779.87,0.0,93.0,4959.0,86.207,,,1035.6
2618,36.17,428.51,229.21,1062900.99,0.0,96.0,4973.0,94.995,,,1038.62
2619,36.16,100.84,229.21,1066022.11,0.0,93.0,4988.0,103.783,,,1041.63
2620,36.15,244.72,229.21,1069143.23,0.0,95.0,5002.0,112.57,,,1044.64
2621,35.67,330.89,229.21,1074560.06,0.0,95.0,5028.0,121.358,,,1050.09
2622,35.82,23.59,229.21,1096409.75,0.0,96.0,5132.0,130.146,,,1071.62
2623,35.82,98.26,229.21,1096565.35,0.0,95.0,5133.0,138.934,,,1071.92
2624,35.97,17.46,229.28,1107400.85,0.0,91.0,5179.0,147.722,,,1082.21
2625,34.22,205.73,229.31,1108795.27,0.0,94.0,5184.0,156.51,,,1083.51
2626,32.47,205.31,229.33,1110189.7,0.0,94.0,5189.0,165.297,,,1084.8
2627,30.72,132.47,229.35,1111584.12,0.0,95.0,5194.0,174.085,,,1086.1
2628,30.81,286.47,229.35,1132238.91,0.0,98.0,5290.0,182.873,5.0,201.0,1106.27
2629,30.96,331.66,229.35,1142436.47,0.0,97.0,5339.0,191.661,,,1116.46
2630,30.96,75.31,229.56,1075945.4,0.0,97.0,5014.0,200.449,,,1051.39
2631,30.87,120.42,229.56,1061386.73,0.0,90.0,4946.0,209.237,,,1037.26
2632,30.87,175.31,229.56,1061386.73,0.0,96.0,4890.0,218.024,,,1025.36
2633,30.87,415.46,229.56,1061386.73,0.0,99.0,4833.0,226.812,,,1013.45
2634,30.87,88.05,229.56,1061386.73,0.0,98.0,4776.0,235.6,,,1001.54
2635,30.78,85.62,229.56,1012909.7,0.0,95.0,4719.0,244.388,,,989.64
2636,30.9,433.81,229.56,1046768.57,0.0,94.0,4877.0,253.176,,,1022.76
2637,30.87,414.01,229.56,1023087.94,0.0,96.0,4766.0,261.963,,,999.48
2638,30.75,170.82,229.56,1015443.39,0.0,92.0,4731.0,270.751,,,992.0
2639,31.16,145.44,229.56,1022565.77,0.0,91.0,4763.0,279.539,,,998.84
2640,31.57,232.12,229.56,1029688.14,0.0,99.0,4796.0,288.327,,,1005.7
2641,31.98,407.11,229.56,1036810.52,0.0,94.0,4829.0,297.115,,,1012.54
2642,31.8,442.97,229.56,1046668.79,0.0,90.0,4877.0,305.903,,,1022.64
2643,31.71,370.5,229.56,1030462.86,0.0,99.0,4801.0,314.69,,,1006.7
2644,31.8,175.98,229.56,1021770.8,0.0,95.0,4760.0,323.478,,,998.21
2645,31.71,13.2,229.56,1004810.38,0.0,96.0,4681.0,332.266,,,981.64
2646,31.69,88.31,229.51,1007938.79,0.0,100.0,4694.0,341.054,,,984.12
2647,31.67,79.53,229.46,1011067.21,0.0,97.0,4706.0,349.842,,,986.59
2648,31.65,27.52,229.41,1014195.62,0.0,90.0,4719.0,358.63,,,989.07
2649,31.71,146.73,229.41,1030739.11,0.0,90.0,4796.0,367.417,,,1005.36
2650,31.59,235.69,229.41,997574.67,0.0,97.0,4642.0,376.205,,,973.07
2651,31.68,85.1,229.41,1003780.62,0.0,91.0,4671.0,384.993,,,979.09
2652,31.74,252.9,229.42,1027873.61,0.0,98.0,4784.0,393.781,,,1002.58
2653,31.69,466.53,230.0,1034189.36,0.0,95.0,4817.0,402.569,,,1008.77
2654,31.64,211.68,230.59,1040505.12,0.0,97.0,4850.0,411.357,,,1014.97
2655,31.59,325.12,231.18,1046820.88,0.0,92.0,4883.0,420.144,,,1021.16
2656,31.77,52.22,231.18,1043595.6,0.0,91.0,4868.0,428.932,,,1018.05
2657,31.8,359.82,231.61,1053046.67,0.0,96.0,4893.0,437.72,,,1027.28
2658,31.89,471.17,231.61,1063083.49,0.0,98.0,4940.0,433.488,6.0,204.5,1037.14
2659,31.77,448.32,231.65,1036080.91,0.0,95.0,4809.0,429.256,,,1010.7
2660,31.77,403.95,231.67,1043883.65,0.0,94.0,4845.0,425.023,,,1018.33
2661,31.77,172.13,231.68,1051686.39,0.0,94.0,4881.0,420.791,,,1025.96
2662,31.77,434.97,231.7,1059489.14,0.0,94.0,4917.0,416.559,,,1033.6
2663,31.77,385.73,231.7,1042597.99,0.0,92.0,4838.0,412.327,,,1017.12
2664,31.77,256.57,231.7,1062278.86,0.0,97.0,4930.0,408.095,,,1036.38
2665,31.53,413.38,231.7,1066997.4,0.0,99.0,4952.0,403.863,,,1041.0
2666,31.68,481.36,231.7,1083401.31,0.0,96.0,5028.0,399.63,,,1057.04
2667,31.68,477.87,231.7,1093468.07,0.0,99.0,5074.0,395.398,,,1066.61
2668,31.68,229.11,231.7,1103534.84,0.0,96.0,5119.0,391.166,,,1076.17
2669,31.68,388.92,231.69,1113601.6,0.0,99.0,5165.0,386.934,,,1085.74
2670,31.62,207.61,231.69,1106200.75,0.0,100.0,5133.0,382.702,,,1078.91
2671,31.59,341.19,231.7,1100272.43,0.0,99.0,5104.0,378.47,,,1073.0
2672,32.01,304.57,231.69,1095342.07,0.0,99.0,5082.0,374.237,,,1068.23
2673,31.98,16.82,231.7,1092137.52,0.0,91.0,5067.0,370.005,,,1065.27
2674,31.88,147.97,231.7,1085261.55,0.0,91.0,5036.0,365.773,,,1058.61
2675,31.78,294.62,231.7,1078385.59,0.0,98.0,5004.0,361.541,,,1051.95
2676,31.68,455.84,231.7,1071509.63,0.0,95.0,4972.0,357.309,,,1045.29
2677,38.61,464.71,231.7,1075748.08,0.0,98.0,4991.0,353.077,,,1049.29
2678,38.64,8.05,231.7,1074302.56,0.0,93.0,4985.0,348.844,,,1047.92
2679,38.82,335.31,231.71,1069175.16,0.0,99.0,4961.0,344.612,,,1042.97
2680,38.91,329.25,231.71,1066878.96,0.0,97.0,4955.0,340.38,,,1041.73
2681,38.88,299.85,231.8,1059205.17,0.0,95.0,4915.0,336.148,,,1034.21
2682,38.85,330.91,231.88,1051531.37,0.0,99.0,4874.0,331.916,,,1026.68
2683,38.82,344.87,231.97,1043857.58,0.0,97.0,4833.0,327.683,,,1019.16
2684,39.39,336.81,231.97,1049438.63,0.0,97.0,4858.0,323.451,,,1024.46
2685,39.54,307.51,231.97,1003804.46,0.0,91.0,4648.0,319.219,,,980.1
2686,37.17,400.77,231.97,1023036.23,0.0,98.0,4736.0,314.987,,,998.66
2687,37.32,206.74,232.0,996484.96,0.0,93.0,4621.0,310.755,,,974.33
2688,35.36,196.57,232.19,997628.06,0.0,91.0,4619.0,306.523,,,975.44
2689,33.4,124.89,232.37,998771.16,0.0,99.0,4617.0,302.29,7.0,192.25,976.56
2690,31.44,95.2,232.56,999914.26,0.0,92.0,4615.0,298.058,,,977.67
2691,32.19,48.46,232.56,1017793.36,0.0,99.0,4698.0,293.826,,,995.28
2692,32.79,354.28,232.55,1056515.59,0.0,94.0,4878.0,289.594,,,1033.42
2693,32.67,86.91,232.55,1089367.34,0.0,98.0,5031.0,285.362,,,1065.69
2694,32.73,378.88,232.55,1092456.97,0.0,91.0,5046.0,281.13,,,1068.84
2695,32.68,465.89,232.55,1089958.46,0.0,97.0,5033.0,276.897,,,1066.24
2696,32.63,52.5,232.55,1087459.95,0.0,97.0,5021.0,272.665,,,1063.64
2697,32.58,411.45,232.55,1084961.45,0.0,98.0,5009.0,268.433,,,1061.04
2698,30.96,475.02,232.55,1064230.4,0.0,98.0,4912.0,264.201,,,1040.49
2699,31.05,55.5,232.55,1089712.13,0.0,91.0,5030.0,259.969,,,1065.62
2700,31.08,381.43,232.55,1079515.24,0.0,96.0,4983.0,255.737,,,1055.58
2701,31.08,42.09,232.55,1088727.54,0.0,92.0,5026.0,251.504,,,1064.61
2702,31.06,54.36,232.55,1092232.82,0.0,100.0,5042.0,247.272,,,1068.08
2703,31.04,308.78,232.55,1095738.1,0.0,95.0,5058.0,243.04,,,1071.55
2704,31.02,126.64,232.55,1099243.38,0.0,95.0,5075.0,238.808,,,1075.02
2705,31.05,194.8,232.55,1093323.77,0.0,93.0,5047.0,234.576,,,1069.1
2706,31.08,296.09,232.55,1081297.6,0.0,91.0,4990.0,230.343,,,1057.2
2707,31.11,215.36,232.55,1090534.85,0.0,97.0,5032.0,226.111,,,1066.04
2708,31.08,270.87,232.56,1078988.44,0.0,96.0,4979.0,221.879,,,1054.84
2709,31.08,381.58,232.56,1078793.75,0.0,93.0,4979.0,217.647,,,1054.72
2710,31.08,192.53,232.56,1078599.06,0.0,95.0,4978.0,213.415,,,1054.61
2711,31.08,419.46,232.56,1078404.37,0.0,91.0,4978.0,209.183,,,1054.49
2712,31.11,74.82,232.56,1093474.94,0.0,92.0,5046.0,204.95,,,1069.1
2713,31.17,69.11,232.57,1095940.25,0.0,97.0,5058.0,200.718,,,1071.49
2714,31.17,153.8,232.57,1095940.25,0.0,94.0,5056.0,196.486,,,1074.23
2715,31.2,103.5,232.65,1101507.8,0.0,92.0,5054.0,192.254,,,1076.96
2716,31.19,323.7,232.71,1103938.12,0.0,95.0,5063.0,188.022,,,1079.33
2717,31.18,447.14,232.78,1106368.44,0.0,99.0,5071.0,183.79,,,1081.69
2718,31.17,220.71,232.84,1108798.76,0.0,94.0,5079.0,179.557,,,1084.05
2719,31.38,138.33,232.84,1124625.52,0.0,92.0,5151.0,175.325,8.0,201.75,1099.33
2720,31.14,158.47,232.84,1122516.4,0.0,93.0,5140.0,171.093,,,1096.94
2721,30.75,366.93,232.95,1121438.32,0.0,95.0,5127.0,166.861,,,1095.8
2722,30.87,73.9,232.95,1132754.54,0.0,95.0,5180.0,162.629,,,1106.95
2723,30.87,57.71,232.95,1133777.59,0.0,97.0,5184.0,158.397,,,1107.92
2724,30.87,458.03,232.95,1134800.64,0.0,98.0,5189.0,154.164,,,1108.9
2725,30.87,412.45,232.95,1135823.7,0.0,93.0,5193.0,149.932,,,1109.88
2726,30.84,82.45,232.94,1139647.16,0.0,92.0,5211.0,145.7,,,1113.71
2727,30.75,54.54,232.95,1118453.72,0.0,94.0,5114.0,141.468,,,1092.8
2728,31.38,344.92,232.95,1119119.61,0.0,93.0,5117.0,137.236,,,1093.6
2729,31.47,163.23,232.94,1116152.46,0.0,95.0,5106.0,133.003,,,1091.12
2730,31.49,323.45,232.94,1117638.16,0.0,96.0,5113.0,128.771,,,1092.62
2731,31.51,309.94,232.94,1119123.87,0.0,93.0,5120.0,124.539,,,1094.12
2732,31.53,190.17,232.95,1120609.57,0.0,91.0,5127.0,120.307,,,1095.62
2733,31.44,333.12,232.95,1139134.11,0.0,93.0,5209.0,116.075,,,1113.27
2734,31.65,424.47,232.95,1147439.31,0.0,96.0,5248.0,111.843,,,1121.53
2735,31.68,108.82,232.95,1157069.63,0.0,98.0,5287.0,107.61,,,1129.92
2736,31.83,391.29,232.95,1153433.54,0.0,95.0,5269.0,103.378,,,1126.03
2737,31.72,241.47,232.79,1153700.97,0.0,92.0,5276.0,99.146,,,1126.3
2738,31.61,325.84,232.63,1153968.41,0.0,91.0,5283.0,94.914,,,1126.58
2739,31.5,207.93,232.47,1154235.84,0.0,94.0,5289.0,90.682,,,1126.85
2740,31.47,326.42,232.47,1164403.51,0.0,90.0,5335.0,86.45,,,1136.53
2741,31.44,17.56,232.47,1154673.35,0.0,91.0,5290.0,82.217,,,1126.89
2742,31.41,320.63,232.47,1163231.63,0.0,95.0,5329.0,77.985,,,1135.3
2743,31.41,200.81,232.54,1163231.63,0.0,93.0,5303.0,73.753,,,1138.6
2744,31.39,319.08,234.25,1167843.61,0.0,95.0,5278.0,69.521,,,1141.9
2745,31.37,288.33,235.97,1172455.58,0.0,95.0,5252.0,65.289,,,1145.19
2746,31.35,17.36,237.68,1177067.56,0.0,96.0,5226.0,61.057,,,1148.49
2747,31.14,192.24,237.68,1170761.27,0.0,94.0,5199.0,56.824,,,1142.48
2748,31.17,341.21,237.71,1170498.39,0.0,100.0,5198.0,52.592,,,1142.23
2749,31.17,475.55,238.29,1173855.22,0.0,93.0,5204.0,48.36,,,1145.64
2750,31.17,368.86,238.41,1173855.22,0.0,91.0,5177.0,48.691,9.0,197.5,1140.5
2751,31.14,270.84,238.44,1166796.57,0.0,97.0,5150.0,49.021,,,1135.36
2752,31.11,96.81,238.47,1159737.92,0.0,97.0,5122.0,49.352,,,1130.22
2753,31.08,437.03,238.5,1152679.26,0.0,94.0,5095.0,49.683,,,1125.08
2754,31.05,163.66,238.5,1157495.67,0.0,94.0,5131.0,50.013,,,1132.96
2755,31.2,330.59,238.5,1136677.81,0.0,99.0,5038.0,50.344,,,1112.51
2756,31.35,101.23,237.92,1170023.35,0.0,94.0,5184.0,50.675,,,1141.98
2757,31.41,33.87,237.92,1178931.12,0.0,90.0,5223.0,51.005,,,1150.58
2758,31.42,89.14,237.92,1175168.57,0.0,92.0,5207.0,51.336,,,1146.98
2759,31.43,378.69,237.92,1171406.02,0.0,94.0,5190.0,51.667,,,1143.38
2760,31.44,121.46,237.92,1167643.47,0.0,95.0,5174.0,51.997,,,1139.77
2761,31.26,249.82,237.92,1162635.46,0.0,96.0,5152.0,52.328,,,1134.92
2762,31.26,304.87,237.92,1170125.95,0.0,94.0,5185.0,52.659,,,1142.3
2763,31.14,186.58,237.92,1158807.77,0.0,92.0,5136.0,52.989,,,1131.49
2764,31.14,36.37,237.92,1147551.12,0.0,98.0,5086.0,53.32,,,1120.47
2765,31.14,242.12,237.92,1147551.12,0.0,95.0,5103.0,53.651,,,1124.14
2766,31.14,72.03,237.92,1147551.12,0.0,99.0,5119.0,53.981,,,1127.8
2767,31.14,390.28,237.92,1147551.12,0.0,98.0,5136.0,54.312,,,1131.46
2768,31.17,129.1,237.99,1162225.14,0.0,96.0,5152.0,54.643,,,1135.12
2769,31.2,31.24,237.99,1185664.14,0.0,97.0,5256.0,54.973,,,1158.02
2770,31.11,287.65,238.08,1203314.87,0.0,99.0,5328.0,55.304,,,1173.28
2771,33.69,281.11,238.08,1199650.6,0.0,92.0,5311.0,55.635,,,1169.56
2772,33.66,432.75,238.08,1203208.35,0.0,92.0,5327.0,55.965,,,1172.98
2773,33.63,250.23,238.08,1206766.11,0.0,90.0,5343.0,56.296,,,1176.39
2774,33.6,225.31,238.08,1210323.86,0.0,91.0,5359.0,56.627,,,1179.81
2775,33.51,296.14,238.08,1209932.61,0.0,92.0,5359.0,56.957,,,1179.9
2776,35.91,361.52,238.08,1186955.43,0.0,93.0,5256.0,57.288,,,1157.2
2777,36.42,171.6,238.08,1190955.07,0.0,99.0,5280.0,57.619,,,1162.45
2778,36.9,135.0,238.1,1162450.11,0.0,95.0,5154.0,57.949,,,1134.56
2779,36.93,71.46,238.56,1172111.79,0.0,96.0,5177.0,58.28,,,1144.05
2780,36.96,312.66,239.02,1181773.47,0.0,95.0,5200.0,58.611,,,1153.54
2781,36.99,144.34,239.48,1191435.15,0.0,96.0,5223.0,58.941,10.0,192.0,1163.04
2782,37.08,300.42,239.48,1206778.56,0.0,98.0,5290.0,59.272,,,1177.95
2783,37.23,159.03,239.48,1203048.42,0.0,91.0,5274.0,59.603,,,1174.4
2784,37.05,444.11,239.48,1221965.1,0.0,94.0,5355.0,59.933,,,1192.56
2785,37.14,454.85,239.48,1219323.53,0.0,97.0,5344.0,60.264,,,1189.93
2786,37.15,186.72,239.48,1223410.41,0.0,92.0,5362.0,60.595,,,1194.05
2787,37.16,90.31,239.48,1227497.29,0.0,90.0,5381.0,60.925,,,1198.16
2788,37.17,22.58,239.48,1231584.18,0.0,94.0,5399.0,61.256,,,1202.28
2789,41.73,394.87,239.48,1229235.28,0.0,97.0,5389.0,61.587,,,1199.98
2790,41.67,58.53,239.48,1227268.21,0.0,94.0,5381.0,61.917,,,1198.18
2791,36.99,128.29,239.48,1240291.21,0.0,95.0,5439.0,62.248,,,1211.27
2792,36.84,203.7,239.21,1248698.26,0.0,98.0,5473.0,62.579,,,1217.26
2793,36.84,30.76,239.21,1248698.26,0.0,96.0,5469.0,62.909,,,1216.36
2794,36.84,374.75,239.21,1248698.26,0.0,100.0,5465.0,63.24,,,1215.46
2795,36.84,343.16,239.21,1248698.26,0.0,100.0,5461.0,63.571,,,1214.56
2796,36.9,448.31,239.21,1244715.01,0.0,100.0,5457.0,63.901,,,1213.66
2797,36.87,208.73,239.21,1231839.74,0.0,91.0,5400.0,64.232,,,1201.12
2798,36.96,247.33,239.21,1226434.64,0.0,94.0,5376.0,64.563,,,1195.68
2799,36.93,471.02,239.21,1224528.37,0.0,91.0,5368.0,64.893,,,1193.88
2800,36.93,377.54,239.21,1215582.41,0.0,92.0,5327.0,65.224,,,1184.91
2801,36.93,136.52,239.21,1206636.46,0.0,96.0,5287.0,65.555,,,1175.93
2802,36.93,235.78,239.21,1197690.5,0.0,91.0,5247.0,65.885,,,1166.96
2803,36.9,353.36,239.21,1195388.75,0.0,96.0,5234.0,66.216,,,1164.06
2804,36.84,416.18,239.21,1213268.77,0.0,96.0,5312.0,66.547,,,1181.61
2805,36.99,155.5,239.21,1170825.44,0.0,92.0,5125.0,66.877,,,1139.88
2806,36.84,240.4,239.21,1177527.39,0.0,96.0,5155.0,67.208,,,1146.7
2807,36.82,326.51,238.72,1189511.61,0.0,93.0,5210.0,67.539,,,1158.85
2808,36.8,145.59,238.22,1201495.83,0.0,97.0,5264.0,67.869,,,1170.99
2809,36.78,189.4,237.73,1213480.05,0.0,96.0,5318.0,68.2,11.0,212.25,1183.14
2810,36.78,24.8,237.73,1193926.64,0.0,92.0,5231.0,68.531,,,1163.83
2811,36.69,370.8,237.73,1164628.96,0.0,95.0,5101.0,68.861,,,1134.9
2812,36.99,378.2,237.98,1138349.93,0.0,100.0,4980.0,69.192,,,1109.29
2813,36.9,25.56,238.13,1161180.99,0.0,93.0,5072.0,69.523,,,1131.13
2814,36.38,89.74,238.13,1151855.62,0.0,100.0,5030.0,69.853,,,1121.84
2815,35.86,52.99,238.13,1142530.26,0.0,100.0,4988.0,70.184,,,1112.56
2816,35.34,380.59,238.13,1133204.9,0.0,92.0,4947.0,70.515,,,1103.27
2817,35.4,427.4,238.13,1171613.17,0.0,95.0,5116.0,70.845,,,1140.9
2818,35.25,362.38,238.13,1166926.82,0.0,93.0,5095.0,71.176,,,1136.3
2819,35.49,115.06,238.13,1190220.72,0.0,97.0,5203.0,71.507,,,1160.42
2820,35.46,249.78,238.13,1181784.46,0.0,100.0,5166.0,71.837,,,1152.13
2821,35.44,289.83,238.13,1185875.03,0.0,97.0,5185.0,72.168,,,1156.39
2822,35.42,12.75,238.13,1189965.6,0.0,99.0,5204.0,72.499,,,1160.65
2823,35.4,199.4,238.13,1194056.17,0.0,94.0,5223.0,72.829,,,1164.9
2824,35.4,2.2,238.13,1203252.56,0.0,95.0,5264.0,73.16,,,1174.09
2825,35.4,307.18,238.13,1201809.51,0.0,94.0,5258.0,73.491,,,1172.79
2826,35.37,256.72,238.13,1168892.72,0.0,96.0,5109.0,73.821,,,1139.41
2827,35.37,133.01,238.13,1164816.45,0.0,95.0,5096.0,74.152,,,1136.57
2828,35.4,480.38,237.39,1174282.01,0.0,90.0,5142.0,74.483,,,1143.88
2829,35.43,466.87,236.65,1183747.57,0.0,96.0,5187.0,74.813,,,1151.2
2830,35.46,274.09,235.91,1193213.13,0.0,97.0,5233.0,75.144,,,1158.52
2831,35.52,28.1,235.91,1185762.3,0.0,93.0,5199.0,75.475,,,1151.16
2832,35.64,26.68,235.91,1171537.39,0.0,94.0,5137.0,75.805,,,1137.26
2833,35.61,406.08,235.91,1171009.9,0.0,92.0,5133.0,76.136,,,1136.45
2834,35.64,119.83,236.01,1200529.16,0.0,95.0,5261.0,76.467,,,1165.28
2835,35.63,54.32,238.34,1198552.67,0.0,92.0,5167.0,76.797,,,1163.29
2836,35.62,425.17,240.66,1196576.18,0.0,96.0,5073.0,77.128,,,1161.3
2837,35.61,413.07,242.98,1194599.69,0.0,90.0,4978.0,77.459,,,1159.32
2838,35.67,342.25,242.98,1183321.41,0.0,100.0,4931.0,77.789,,,1148.34
2839,35.73,439.27,244.58,1200780.44,0.0,97.0,4919.0,78.12,,,1165.53
2840,35.82,76.26,244.58,1225780.85,0.0,92.0,5023.0,78.215,12.0,220.75,1190.02
2841,35.82,174.09,244.69,1225780.85,0.0,90.0,5043.0,78.311,,,1196.04
2842,35.82,444.82,244.79,1234085.68,0.0,98.0,5062.0,78.406,,,1202.06
2843,35.82,397.54,244.89,1242390.52,0.0,91.0,5082.0,78.502,,,1208.09
2844,35.82,394.49,244.99,1250695.36,0.0,91.0,5102.0,78.597,,,1214.11
2845,35.25,471.63,244.99,1246094.72,0.0,98.0,5083.0,78.692,,,1209.49
2846,35.25,25.5,244.99,1252770.86,0.0,99.0,5110.0,78.788,,,1216.0
2847,35.25,446.38,244.99,1270690.1,0.0,94.0,5183.0,78.883,,,1233.28
2848,35.19,275.97,244.99,1283568.07,0.0,99.0,5234.0,78.978,,,1245.49
2849,35.2,189.67,244.99,1281488.94,0.0,100.0,5226.0,79.074,,,1243.48
2850,35.21,348.67,244.99,1279409.81,0.0,100.0,5217.0,79.169,,,1241.47
2851,35.22,274.86,244.99,1277330.68,0.0,90.0,5209.0,79.265,,,1239.46
2852,35.22,1.53,244.99,1289774.65,0.0,99.0,5258.0,79.36,,,1251.3
2853,35.22,383.68,244.99,1275108.68,0.0,98.0,5198.0,79.455,,,1236.96
2854,35.52,409.28,244.99,1297929.29,0.0,92.0,5291.0,79.551,,,1259.06
2855,35.49,270.82,244.99,1297585.37,0.0,92.0,5289.0,79.646,,,1258.66
2856,35.45,227.07,244.99,1293903.52,0.0,95.0,5274.0,79.742,,,1254.96
2857,35.41,397.11,244.99,1290221.67,0.0,91.0,5258.0,79.837,,,1251.28
2858,35.37,44.76,244.99,1286539.82,0.0,98.0,5243.0,79.932,,,1247.58
2859,35.4,156.23,244.87,1277906.44,0.0,99.0,5202.0,80.028,,,1237.12
2860,35.64,57.3,244.87,1290407.08,0.0,95.0,5256.0,80.123,,,1249.78
2861,35.94,126.47,244.87,1275212.24,0.0,92.0,5194.0,80.218,,,1235.08
2862,35.7,372.2,244.87,1293227.28,0.0,96.0,5269.0,80.314,,,1252.86
2863,36.21,73.29,244.87,1295603.27,0.0,91.0,5278.0,80.409,,,1255.22
2864,36.72,212.05,244.87,1297979.27,0.0,91.0,5288.0,80.505,,,1257.57
2865,37.23,445.25,244.87,1300355.26,0.0,96.0,5298.0,80.6,,,1259.92
2866,37.5,165.42,244.87,1296526.35,0.0,91.0,5284.0,80.695,,,1256.46
2867,38.19,443.98,244.87,1284116.25,0.0,90.0,5233.0,80.791,,,1244.37
2868,39.45,301.23,244.87,1281815.31,0.0,93.0,5231.0,80.886,,,1244.06
2869,39.45,360.15,246.44,1264102.01,0.0,93.0,5127.0,80.982,,,1226.32
2870,39.47,109.95,246.81,1263295.03,0.0,97.0,5106.0,81.077,13.0,207.25,1225.43
2871,39.49,28.46,247.18,1262488.05,0.0,96.0,5085.0,81.172,,,1224.55
2872,39.51,46.53,247.55,1261681.07,0.0,94.0,5064.0,81.268,,,1223.67
2873,39.63,175.79,247.56,1237802.15,0.0,95.0,4968.0,81.363,,,1200.52
2874,39.57,263.62,247.56,1235873.65,0.0,95.0,4960.0,81.458,,,1198.56
2875,39.6,445.86,247.56,1248510.12,0.0,94.0,5010.0,81.554,,,1210.7
2876,39.6,83.23,247.56,1258109.14,0.0,97.0,5050.0,81.649,,,1220.18
2877,39.56,246.91,247.56,1247568.89,0.0,94.0,5007.0,81.745,,,1209.87
2878,39.52,360.17,247.56,1237028.63,0.0,95.0,4964.0,81.84,,,1199.56
2879,39.48,149.3,247.56,1226488.38,0.0,100.0,4922.0,81.935,,,1189.25
2880,39.57,346.44,247.56,1223178.94,0.0,94.0,4910.0,82.031,,,1186.36
2881,39.54,423.12,247.56,1188341.63,0.0,100.0,4769.0,82.126,,,1152.38
